Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level,Temperature_Band,Temperature_x_Humidity,CO2_sum,co2_ratio,MetalOxideSensor_sum,avg_metal_oxide,mos_variance,time_index,is_daytime,hvac_active,Session_ID_Bands,Temperature_session_lag1,Temperature_session_lag2,Temperature_session_lag3,Temperature_session_roll_mean_3,Temperature_session_roll_std_3,Temperature_session_roll_mean_5,Temperature_session_roll_std_5,Temperature_session_roll_mean_10,Temperature_session_roll_std_10,Humidity_session_lag1,Humidity_session_lag2,Humidity_session_lag3,Humidity_session_roll_mean_3,Humidity_session_roll_std_3,Humidity_session_roll_mean_5,Humidity_session_roll_std_5,Humidity_session_roll_mean_10,Humidity_session_roll_std_10,CO2_InfraredSensor_session_lag1,CO2_InfraredSensor_session_lag2,CO2_InfraredSensor_session_lag3,CO2_InfraredSensor_session_roll_mean_3,CO2_InfraredSensor_session_roll_std_3,CO2_InfraredSensor_session_roll_mean_5,CO2_InfraredSensor_session_roll_std_5,CO2_InfraredSensor_session_roll_mean_10,CO2_InfraredSensor_session_roll_std_10,MetalOxideSensor_Unit1_session_lag1,MetalOxideSensor_Unit1_session_lag2,MetalOxideSensor_Unit1_session_lag3,MetalOxideSensor_Unit1_session_roll_mean_3,MetalOxideSensor_Unit1_session_roll_std_3,MetalOxideSensor_Unit1_session_roll_mean_5,MetalOxideSensor_Unit1_session_roll_std_5,MetalOxideSensor_Unit1_session_roll_mean_10,MetalOxideSensor_Unit1_session_roll_std_10,MetalOxideSensor_Unit2_session_lag1,MetalOxideSensor_Unit2_session_lag2,MetalOxideSensor_Unit2_session_lag3,MetalOxideSensor_Unit2_session_roll_mean_3,MetalOxideSensor_Unit2_session_roll_std_3,MetalOxideSensor_Unit2_session_roll_mean_5,MetalOxideSensor_Unit2_session_roll_std_5,MetalOxideSensor_Unit2_session_roll_mean_10,MetalOxideSensor_Unit2_session_roll_std_10,avg_metal_oxide_session_lag1,avg_metal_oxide_session_lag2,avg_metal_oxide_session_lag3,avg_metal_oxide_session_roll_mean_3,avg_metal_oxide_session_roll_std_3,avg_metal_oxide_session_roll_mean_5,avg_metal_oxide_session_roll_std_5,avg_metal_oxide_session_roll_mean_10,avg_metal_oxide_session_roll_std_10,co2_ratio_session_lag1,co2_ratio_session_lag2,co2_ratio_session_lag3,co2_ratio_session_roll_mean_3,co2_ratio_session_roll_std_3,co2_ratio_session_roll_mean_5,co2_ratio_session_roll_std_5,co2_ratio_session_roll_mean_10,co2_ratio_session_roll_std_10,HVAC_prev_session,HVAC_changed_session,time_since_last_change_session
evening,23.94,51.44,574.85,554.42,411.87,681.48,625.55,551.99,medium,4761,off,,Low Activity,22-24,1231.4736,1129.27,1.0368493181399494,2270.89,567.7225,116.65090637596148,9581,0,0,4000-5000,23.29,20.39,22.84,22.173333333333332,1.5607156478146023,22.022000000000006,1.5965180863366402,21.947000000000006,1.5021839656535796,52.33,57.32,54.71,54.78666666666666,2.495883277185294,55.288,2.1774227885277924,52.46463,7.872176046197974,566.48,580.02,579.88,575.46,7.77722315482838,578.138,6.690487276722734,578.597,7.172859417430378,488.68,463.14,410.8,454.20666666666665,39.70109486315621,449.23400000000004,37.544187033414374,452.477,29.65592953637904,694.38,711.86,687.79,698.0099999999999,12.438806212815788,696.756,15.935558666077679,700.098,11.985604142748437,596.265,610.4749999999999,572.515,593.0849999999999,19.17875647689416,590.9257,21.960394092547087,590.1503499999999,17.06868753831271,1.012457326924528,1.0237935520461159,1.0016409565894997,1.0126306118533812,0.01107731430067603,1.0230824212720873,0.01710095547580265,1.0291299770439266,0.01748115317446023,cooling_active,1,0
night,22.36,55.22,583.5,553.64,414.23,698.39,642.74,558.84,medium,4761,off,bright,Low Activity,22-24,1234.7192,1137.1399999999999,1.0539339624052924,2314.2,578.55,123.65479934074534,9627,0,0,4000-5000,23.94,23.29,20.39,22.540000000000003,1.8901058171435852,22.130000000000003,1.726050404825997,22.203000000000003,1.609147807588453,51.44,52.33,57.32,53.696666666666665,3.1692954001375706,54.672000000000004,2.796635478570664,51.91663,7.716770381743605,574.85,566.48,580.02,573.7833333333333,6.83273249390986,576.97,6.643184477341379,577.327,6.504733404734153,411.87,488.68,463.14,454.56333333333333,39.11666439426206,450.03600000000006,36.466794896179174,450.98799999999994,31.41241891708172,681.48,694.38,711.86,695.9066666666668,15.247430384603165,697.804,14.341604861381567,698.268,13.358027798543768,567.7225,596.265,610.4749999999999,591.4874999999998,21.772975078064334,591.7461999999999,20.727136628704336,588.49785,18.447878840804428,1.0368493181399494,1.012457326924528,1.0237935520461159,1.0243667323701977,0.01220609317620581,1.0241497717218242,0.01790624638847351,1.027850281347854,0.016236481477895425,off,0,1
afternoon,22.62,50.53,557.9,568.02,502.07,705.23,645.87,579.94,medium,4761,eco_mode,,Low Activity,22-24,1142.9886000000001,1125.92,0.9821837241960076,2433.11,608.2775,87.36137642955649,9838,1,1,4000-5000,22.36,23.94,23.29,23.19666666666667,0.7941242556006907,22.564,1.347638675610046,22.426000000000002,1.4350470375566327,55.22,51.44,52.33,52.99666666666667,1.9762169246651877,54.20399999999999,2.35315320368228,54.315999999999995,2.6074602372594122,583.5,574.85,566.48,574.9433333333333,8.510383853465841,576.946,6.613303259339424,577.606,6.722159375279966,414.23,411.87,488.68,438.26,43.68094206859552,437.744,36.01313690863396,445.188,32.39373835241083,698.39,681.48,694.38,691.4166666666666,8.835894597228126,694.78,11.518122676895015,696.653,12.0880418871986,578.55,567.7225,596.265,580.8458333333333,14.409084446395102,585.1055,17.83122212580984,589.4680999999999,17.531963563097417,1.0539339624052924,1.0368493181399494,1.012457326924528,1.0344135358232567,0.020845325598844253,1.0257350232210771,0.020489621145670264,1.0292688160889916,0.017923527811459502,off,1,0
night,20.99000000000001,57.61,586.81,561.46,446.62,703.95,663.04,578.16,low,4761,maintenance_mode,bright,Low Activity,20-22,1209.2339000000004,1148.27,1.0451501424052467,2391.77,597.9425,113.67368630572922,9856,0,1,4000-5000,22.62,22.36,23.94,22.973333333333333,0.8471914384207108,22.52,1.3399440286817945,22.601000000000006,1.32683792864425,50.53,55.22,51.44,52.39666666666667,2.4870531424424955,53.36800000000001,2.823874997233447,53.621,2.596627941516962,557.9,583.5,574.85,572.0833333333334,13.022320581729362,572.55,10.397845930768192,574.943,8.667665391172596,502.07,414.23,411.87,442.72333333333336,51.40926505342526,455.99800000000005,41.63411065460619,451.65500000000003,36.81919283622501,705.23,698.39,681.48,695.0333333333333,12.225630181439353,698.2679999999999,11.512821982468228,697.208,12.366661096135367,608.2775,578.55,567.7225,584.85,20.998678678669577,592.258,18.671097600970768,590.4483499999999,18.346625779765976,0.9821837241960076,1.0539339624052924,1.0368493181399494,1.0243223349137498,0.037479569799216864,1.0218435767423788,0.027017462502118943,1.0232185479525253,0.022514667735061507,eco_mode,1,0
night,20.58,57.53,576.73,561.72,435.64,707.45,660.3760000000001,581.58,low,4761,cooling_active,very_bright,Low Activity,20-22,1183.9674,1138.45,1.0267214964275413,2385.0460000000003,596.2615000000001,119.00751285388111,9878,0,1,4000-5000,20.99000000000001,22.62,22.36,21.990000000000006,0.8757282683572656,22.64,1.1083546363867458,22.299000000000003,1.314132159766815,57.61,50.53,55.22,54.453333333333326,3.6017264378813127,53.426,2.9264534850224764,54.23199999999999,2.7560551518429404,586.81,557.9,583.5,576.07,15.822474522020885,573.908,11.945571145826037,575.975,9.451267110816302,446.62,502.07,414.23,454.3066666666667,44.421616734798505,452.69399999999996,41.58110544466075,450.328,36.72843790730994,703.95,705.23,698.39,702.5233333333334,3.6363351514006155,696.686,9.555225272069904,697.642,12.535328564589902,597.9425,608.2775,578.55,594.9233333333333,15.091971030430186,589.7515,16.30553036932486,590.7896,18.46235208140536,1.0451501424052467,0.9821837241960076,1.0539339624052924,1.0270892763355157,0.039136560057877454,1.026114894814205,0.029017003330687414,1.0238465155987426,0.023080201312887873,maintenance_mode,1,0
afternoon,18.27,53.64,529.42,595.93,532.98,755.4,719.29,658.78,low,5172,eco_mode,moderate,Moderate Activity,18-20,980.0028,1125.35,0.8883929305650111,2666.45,666.6125,97.59974773703736,360,1,1,5000-6000,24.29,24.82000000000005,18.74,22.616666666666685,3.3677341541952885,22.616666666666685,3.3677341541952885,22.616666666666685,3.3677341541952885,49.72,48.1,52.3,50.04,2.1182067887720497,50.04,2.1182067887720497,50.04,2.1182067887720497,591.86,599.56,563.24,584.8866666666667,19.137819450849996,584.8866666666667,19.137819450849996,584.8866666666667,19.137819450849996,391.3,393.13,433.39,405.94,23.789999999999992,405.94,23.789999999999992,405.94,23.789999999999992,683.98,672.01,708.92,688.3033333333333,18.830970058213445,688.3033333333333,18.830970058213445,688.3033333333333,18.830970058213445,562.755,562.905,600.4075,575.3558333333334,21.695509375982258,575.3558333333334,21.695509375982258,575.3558333333334,21.695509375982258,1.054576553187505,1.0617694958883448,0.9822982595052264,1.0328814361936922,0.04395370210911465,1.0328814361936922,0.04395370210911465,1.0328814361936922,0.04395370210911465,heating_active,1,0
afternoon,18.46,53.49,529.11,589.62,475.06,741.39,709.57,623.08,extremely low,5172,off,bright,Low Activity,18-20,987.4254000000001,1118.73,0.8973745787161653,2549.1,637.275,119.13816139256137,418,1,0,5000-6000,18.27,24.29,24.82000000000005,22.46000000000002,3.6383100472609704,21.530000000000012,3.5049203509732973,21.530000000000012,3.5049203509732973,53.64,49.72,48.1,50.48666666666667,2.8484615730835037,50.94,2.496237168219399,50.94,2.496237168219399,529.42,591.86,599.56,573.6133333333333,38.46570593832038,571.02,31.832507493650787,571.02,31.832507493650787,532.98,391.3,393.13,439.1366666666666,81.27586132015662,437.7,66.42363886448861,437.7,66.42363886448861,755.4,683.98,672.01,703.7966666666666,45.088781679408164,705.0775,36.90385198955071,705.0775,36.90385198955071,666.6125,562.755,562.905,597.4241666666667,59.91890125063489,598.17,48.94631297826903,598.17,48.94631297826903,0.8883929305650111,1.054576553187505,1.0617694958883448,1.001579659880287,0.09808853845374363,0.9967593097865218,0.08066711856409366,0.9967593097865218,0.08066711856409366,eco_mode,1,0
morning,18.79,52.44,561.65,574.63,422.87,900.26,667.16,589.01,low,5172,off,very_bright,Low Activity,18-20,985.3475999999999,1136.28,0.9774115500802054,2579.3,644.825,198.4315395797755,486,1,0,5000-6000,18.46,18.27,24.29,20.34,3.4221192264443383,20.916000000000007,3.331415615020153,20.916000000000007,3.331415615020153,53.49,53.64,49.72,52.28333333333334,2.2211783659430355,51.45,2.4441562961480203,51.45,2.4441562961480203,529.11,529.42,591.86,550.13,36.139572493321054,562.638,33.33573188037125,562.638,33.33573188037125,475.06,532.98,391.3,466.44666666666666,71.23164839685606,445.172,59.901826099043106,445.172,59.901826099043106,741.39,755.4,683.98,726.9233333333333,37.843988073845175,712.3399999999999,35.848852840781376,712.3399999999999,35.848852840781376,637.275,666.6125,562.755,622.2141666666666,53.54172767182003,605.991,45.854622129344826,605.991,45.854622129344826,0.8973745787161653,0.8883929305650111,1.054576553187505,0.9467813541562271,0.09346133532922804,0.9768823635724505,0.08280007830346889,0.9768823635724505,0.08280007830346889,off,0,1
afternoon,18.16,54.02,535.88,592.74,547.74,754.62,721.29,666.88,extremely low,5172,heating_active,bright,Moderate Activity,18-20,981.0032000000001,1128.62,0.9040726104125373,2690.53,672.6325,90.77578655676854,642,1,1,5000-6000,18.79,18.46,18.27,18.506666666666668,0.2631222782915492,20.92600000000001,3.3233161149671124,20.561666666666675,3.103542599460616,52.44,53.49,53.64,53.19,0.6538348415311345,51.477999999999994,2.457095846726377,51.615,2.2231666604193236,561.65,529.11,529.42,540.06,18.698130922635297,562.3199999999999,33.33613729873334,562.4733333333334,29.81911310999485,422.87,475.06,532.98,476.97,55.07984295547685,443.06800000000004,60.59980338251933,441.455,54.34592487022372,900.26,741.39,755.4,799.0166666666668,87.9586802614349,750.608,90.99531839605811,743.66,83.14906253229795,644.825,637.275,666.6125,649.5708333333333,15.233660987541432,614.8744999999999,48.71577440880934,612.4633333333333,43.971168840123724,0.9774115500802054,0.8973745787161653,0.8883929305650111,0.9210596864537939,0.049008335020739646,0.9759050216874463,0.08274899393957418,0.976970561323743,0.07405895655967928,off,1,0
afternoon,24.35,48.95,598.08,565.87,382.45,686.74,645.51,553.49,medium,5172,cooling_active,moderate,Low Activity,24-26,1191.9325000000001,1163.95,1.0569211991147769,2268.19,567.0475,135.08355596321363,647,1,1,5000-6000,18.16,18.79,18.46,18.47,0.31511902513177703,19.594,2.6360064491575157,20.218571428571437,2.975003801518193,54.02,52.44,53.49,53.31666666666666,0.8041351461871201,52.662,1.7457720355189665,51.958571428571425,2.2237388078896085,535.88,561.65,529.11,542.2133333333333,17.169631135622645,549.5840000000001,27.140466650372897,558.6742857142857,29.017447542896704,547.74,422.87,475.06,481.89000000000004,62.71455891577322,473.98999999999995,67.7696797985648,456.6385714285715,63.835874299793595,754.62,900.26,741.39,798.7566666666667,88.15301034753911,767.13,79.99087447953042,745.2257142857143,76.01731641697232,672.6325,644.825,637.275,651.5775,18.62083225180902,636.8199999999999,43.93187762747009,621.0589285714286,46.134689155259096,0.9040726104125373,0.9774115500802054,0.8973745787161653,0.9262862464029693,0.04440229064157189,0.9443656445922848,0.0710688219862685,0.966556568336428,0.07300524836272154,heating_active,1,0
evening,24.840000000000032,48.23,594.49,564.84,399.1,678.77,634.71,545.2,medium,5172,heating_active,very_dim,Low Activity,24-26,1198.0332000000014,1159.33,1.052492739443926,2257.7799999999997,564.4449999999999,123.44595970167136,932,0,1,5000-6000,24.35,18.16,18.79,20.433333333333334,3.406528046755721,19.606,2.662729802289376,20.735000000000007,3.11766854281484,48.95,54.02,52.44,51.803333333333335,2.594269325519874,52.508,2.073395765405155,51.5825,2.3173306688022395,598.08,535.88,561.65,565.2033333333333,31.25187407713881,550.8280000000001,29.59427258778299,563.6,30.26261861958225,382.45,547.74,422.87,451.02000000000004,86.16561321083951,472.21999999999997,70.52869805972604,447.365,64.65961888447623,686.74,754.62,900.26,780.54,109.09437382376788,767.682,79.27998814328866,737.915,73.35315827264307,567.0475,672.6325,644.825,628.1683333333334,54.72779426016858,637.6785,42.1275797652204,614.3075,46.78680732092878,1.0569211991147769,0.9040726104125373,0.9774115500802054,0.9794684532025064,0.07644505153970085,0.944834573777739,0.0719797173543362,0.9778521471837216,0.07476022951004274,cooling_active,1,0
afternoon,22.47,53.13,591.7,562.95,328.61,685.42,637.65,562.29,medium,5172,cooling_active,bright,Low Activity,22-24,1193.8311,1154.65,1.0510702530401097,2213.97,553.4925,158.25810655908487,1016,1,1,5000-6000,24.840000000000032,24.35,18.16,22.450000000000014,3.7233184123843177,20.92000000000001,3.3666526402348183,21.19111111111112,3.221367894406224,48.23,48.95,54.02,50.4,3.155614044841351,51.426,2.6628049121180513,51.21,2.438765056334866,594.49,598.08,535.88,576.15,34.921006571976235,563.842,32.033305636477806,567.0322222222222,30.122569104318522,399.1,382.45,547.74,443.09666666666664,91.00536266250101,445.4440000000001,67.02084548854934,442.0022222222222,62.58667984838663,678.77,686.74,754.62,706.71,41.68220603566976,752.356,89.05241563259243,731.3433333333334,71.39174549624066,564.4449999999999,567.0475,672.6325,601.375,61.72452293254281,617.2450000000001,48.82945182597289,608.7672222222222,46.81486700365009,1.052492739443926,1.0569211991147769,0.9040726104125373,1.0044955163237466,0.0869969702777219,0.9776545355535221,0.07704412847984664,0.9861455463237443,0.07422586914618481,heating_active,1,0
evening,24.0,50.32,608.1,560.25,401.85,683.74,642.15,550.45,medium,5172,ventilation_only,moderate,Low Activity,22-24,1207.68,1168.35,1.085408297928767,2278.1900000000005,569.5475000000001,124.8975794734763,1124,0,1,5000-6000,22.47,24.840000000000032,24.35,23.88666666666668,1.2510928555999972,21.72200000000001,3.101301339760465,21.31900000000001,3.0639424494160137,53.13,48.23,48.95,50.10333333333333,2.6457765085761333,51.354,2.5971003061106472,51.402,2.378102885354908,591.7,594.49,598.08,594.7566666666668,3.1983485321868126,576.36,26.88301229401197,569.499,29.451660375756227,328.61,399.1,382.45,370.05333333333334,36.84383304344634,416.154,81.31840277575553,430.663,69.04809628882691,685.42,678.77,686.74,683.6433333333333,4.2717248662994285,741.162,94.14746103852185,726.751,68.85758885797071,553.4925,564.4449999999999,567.0475,561.6616666666665,7.19337991373446,600.4885,54.30593972462867,603.23975,47.47258812037979,1.0510702530401097,1.052492739443926,1.0569211991147769,1.0534947305329376,0.00305145573440268,1.0083936704183112,0.06701439206610885,0.9926380169953808,0.07293035718488783,cooling_active,1,0
evening,24.05,50.24,599.35,559.18,412.31,680.07,646.78,554.04,medium,5172,ventilation_only,very_dim,Low Activity,24-26,1208.2720000000002,1158.53,1.0718373313211538,2293.2,573.3,119.84416409098387,1162,0,1,5000-6000,24.0,22.47,24.840000000000032,23.77000000000001,1.2016239012270131,22.764000000000006,2.721953342730185,21.845000000000006,3.0232331846698415,50.32,53.13,48.23,50.56,2.4588005205790884,50.93,2.548067895484737,51.20399999999999,2.377455222151058,608.1,591.7,594.49,598.0966666666667,8.774738362671638,585.6500000000001,28.505738018862033,573.985,31.72139630176033,401.85,328.61,399.1,376.52,41.514054246724854,411.95,81.42767066544397,427.509,69.62760602743076,683.74,685.42,678.77,682.6433333333333,3.4579811065650907,697.858,31.87439442561984,724.233,70.03245772100564,569.5475000000001,553.4925,564.4449999999999,562.495,8.203208594811317,585.4330000000001,49.1294723282267,600.15375,48.66521883191664,1.085408297928767,1.0510702530401097,1.052492739443926,1.0629904301376008,0.01942746674476415,1.0299930199880234,0.07176770955087818,1.0029490208377347,0.07839060277381017,ventilation_only,0,1
night,20.21,57.19,682.47,576.42,415.67,704.71,659.49,579.72,medium,5172,cooling_active,very_bright,Low Activity,20-22,1155.8099,1258.8899999999999,1.1839804288817524,2359.59,589.8975,127.12700929254439,1216,0,1,5000-6000,24.05,24.0,22.47,23.506666666666664,0.8981276820883145,23.942000000000007,0.8880709431120903,21.768,2.947909994103172,50.24,50.32,53.13,51.23,1.645934385083443,50.174,1.873560780972961,51.418000000000006,2.1527026940311322,599.35,608.1,591.7,599.7166666666667,8.206146070680266,598.344,6.230114766197629,573.9639999999999,31.70264804922981,412.31,401.85,328.61,380.92333333333335,45.60555375536346,384.86400000000003,33.22202101016746,429.427,68.83501887363245,680.07,683.74,685.42,683.0766666666667,2.735988547739347,682.948,3.4225677495095144,725.039,69.4082437386863,573.3,569.5475000000001,553.4925,565.4466666666667,10.52125893528526,565.5665,7.49813280923849,601.19325,47.885953200895294,1.0718373313211538,1.085408297928767,1.0510702530401097,1.06943862743001,0.017294237969968644,1.0635459641697467,0.014734424519585185,1.0039558043810157,0.07928947971005565,ventilation_only,1,0
evening,23.63,51.3,601.14,563.27,405.42,684.85,631.744,549.09,medium,5172,ventilation_only,very_dim,Low Activity,22-24,1212.2189999999998,1164.4099999999999,1.0672324088496947,2271.1040000000003,567.7760000000001,121.8015651678308,1353,0,1,5000-6000,20.21,24.05,24.0,22.75333333333333,2.2027331507319112,23.114000000000004,1.8363087975610255,21.360000000000003,2.8404577095954155,57.19,50.24,50.32,52.583333333333336,3.9896908819272414,51.822,3.470860123946227,52.165,2.7194740095998173,682.47,599.35,608.1,629.9733333333334,45.67346749846504,615.2220000000001,38.10523940352549,583.025,46.759180976098776,415.67,412.31,401.85,409.9433333333333,7.207560844928154,391.508,35.83740810940445,431.86400000000003,67.75817756305631,704.71,680.07,683.74,689.5066666666667,13.293729098088296,686.542,10.505677988591826,727.112,68.34714670139654,589.8975,573.3,569.5475000000001,577.5816666666668,10.82959496395511,570.1365,13.325423844102716,603.9075,46.20486265895976,1.1839804288817524,1.0718373313211538,1.085408297928767,1.1137420193772243,0.06120554232224849,1.0889578101231416,0.05500040060838598,1.0168961919504405,0.09704137905877185,cooling_active,1,0
afternoon,18.22,53.82,527.83,593.39,535.57,823.22,721.6940000000001,663.19,low,5172,maintenance_mode,bright,Low Activity,18-20,980.6003999999999,1121.22,0.8895161683049662,2743.674,685.9185,120.07337266160775,1378,1,1,5000-6000,23.63,20.21,24.05,22.63,2.1062763351469345,22.872,1.6188329129344987,21.896000000000004,2.6945550034591417,51.3,57.19,50.24,52.91,3.744288984573714,52.436,2.9014013855376892,51.931000000000004,2.6788241616218307,601.14,682.47,599.35,627.6533333333333,47.48106183873044,616.552,37.308442342182964,590.197,42.970364994700475,405.42,415.67,412.31,411.1333333333334,5.225326146121541,392.77200000000005,36.28083543690812,419.108,57.8966703705835,684.85,704.71,680.07,689.8766666666667,13.066481291203049,687.758,9.702353838114883,720.057,68.74277950770131,567.7760000000001,589.8975,573.3,576.9911666666667,11.513414961831355,570.8027000000001,13.050166266181481,594.0238499999999,41.647604831790744,1.0672324088496947,1.1839804288817524,1.0718373313211538,1.1076833896842002,0.06611527789003555,1.0919057440042956,0.052912702582521724,1.034780139778909,0.08665099466786742,ventilation_only,1,0
afternoon,18.43,52.9,529.08,596.76,500.68,746.92,714.53,642.39,low,5172,heating_active,,High Activity,18-20,974.947,1125.8400000000001,0.8865875714079571,2604.52,651.13,109.40273336012524,1481,1,1,5000-6000,18.22,23.63,20.21,20.686666666666667,2.7363174767072156,22.022,2.6622114867155093,21.872000000000003,2.7294028650970583,53.82,51.3,57.19,54.10333333333333,2.9552044486521463,52.574,2.958509759997425,51.964,2.7020946607318495,527.83,601.14,682.47,603.8133333333334,77.35465359843158,603.778,54.78543483445203,590.0690000000001,43.17397324263261,535.57,405.42,415.67,452.22,72.36492589645903,434.16400000000004,56.95000948200107,425.159,66.86208449736918,823.22,684.85,704.71,737.5933333333334,74.81677240654895,715.318,61.08040168499204,728.24,76.04678413830379,685.9185,567.7760000000001,589.8975,614.5306666666667,62.805312287921346,597.2879,50.31377209248966,598.8882000000001,49.38291720726917,0.8895161683049662,1.0672324088496947,1.1839804288817524,1.0469096686788042,0.14828034433227663,1.0595949270572667,0.10638735233674645,1.0339942987377888,0.08805977239502541,maintenance_mode,1,0
